clientid_cr,pubclientid_cr,clmbuserid_cr,imprid_cr,siteId_cr,countryDimId_cr,browserId_cr,adslotdimid_cr,itemcolumbiaid_cr,ispDimId_cr,osVerDimId_cr,conversion_fraud
802,16258,b7be34b7-8c5e-4cd6-ab04-27cacc37c9dd-1sjac,db576a93-68fa-42c2-85bb-8d8599661808-1sjd4,2174,144.0,129408.0,317616,5610562,136127.0,359921.0,True
802,15240,9c8d32aa-faca-44e4-9047-3efb0acb0f58-1slg5,78222b82-bb96-41f7-8a93-85fac07f9d1b-1sk24,179,144.0,129477.0,210793,5610567,280429.0,360765.0,True
802,82908,9d2c4a7a-2cda-4d86-be18-97be86a56a37-10tws,cd65bcbe-ba87-4b3a-82b5-e092b4db111e-1sjac,3182,144.0,129408.0,350058,5610728,187725.0,360956.0,True
802,82008,5de3525a-b6da-4828-a81c-2b691cd1adf4-1sjzc,ffde3e57-9681-4829-9e70-ef6eeb0a62cb-1siz8,3128,144.0,129639.0,354612,5610562,145462.0,199452.0,True
802,16153,88407f27-4a41-4602-9f74-d7d24cd9028a-10wrk,41ca8762-fee1-400a-9b0c-846b2b2b48ee-1siwg,2627,144.0,129408.0,322158,5610567,280429.0,360849.0,True
802,7270,48fb5f66-8768-4d65-beda-5680aa93ed46-6mhk,78025a4d-6bf9-4b97-b255-0e439bf302f9-10nnt,1216,144.0,129408.0,264407,5610562,136127.0,360833.0,True
802,16153,60620c84-34ba-4723-8e59-9f9be2ddfed4-10wj8,b9cee8c9-d489-4e0e-b74c-23faf20bbf9d-1sjwk,2627,144.0,129408.0,322158,5610562,187725.0,359921.0,True
802,16153,effe2a16-7c1e-4eb2-9d75-59e14513221f-6mes,900ebbef-74b7-45dc-a9f5-7d1afd963862-1sjfw,2627,144.0,129408.0,322157,5610562,280429.0,360956.0,True
802,16153,29a8d29d-dd80-4010-a7b8-fdd57b0abe5e,ec67b32a-6da6-44a6-9baa-7118c530869b-10oic,2627,144.0,129408.0,322158,5610562,136127.0,360956.0,True
802,2310,a43e245a-3223-4204-8625-7b9f519e69db-10nns,d93dd62b-2654-4868-8c0d-293c67287db6-1sjwk,767,144.0,129408.0,215442,5610562,136127.0,360833.0,True
802,16153,2b7de183-0ce5-464f-9077-1faface4a290,bda645a0-d447-4c40-befe-a82199c861a4-10ol4,2627,144.0,129408.0,322158,5610567,136127.0,360788.0,True
802,16153,1411f7ea-62ab-4946-99cf-513b8d158194-10u2c,beb9a411-c494-4d36-88ac-22f8dc89df0e-1sjlg,1057,144.0,129408.0,319523,5610567,266906.0,360956.0,True
802,16153,ef703625-9a98-405e-9bdf-50a36835b0d3,019f3a56-72f2-494f-bda7-531252ebcfa3-10ofk,2627,144.0,129408.0,322157,5610562,136127.0,360956.0,True
802,15240,42ffbbce-d62f-415f-8ca2-d5d6da79be36-10ol4,baa8265b-fb8f-4193-8c0d-e22402b33dc5-10nqk,179,144.0,129408.0,210792,5610567,151879.0,360833.0,True
802,16153,7691ed61-ccfa-4a4a-9008-1bc18ea285de-10udg,3a952612-45d2-4206-a653-ca135bafc7b6-10oqo,2627,144.0,129408.0,322158,5610567,136127.0,360956.0,True
802,16153,9c076e3e-4cbb-4b8f-8fc8-db87370ea68f-10vas,ba90ae91-dbf9-494f-b42d-b7b15ee0a4c9-1sjr0,2627,144.0,129408.0,322157,5610562,136127.0,359921.0,True
802,16153,d98737bc-4435-46f5-a97e-482f2f5c4443-6mvg,c3eeb910-2147-4d8c-9fd8-0033cc2b81df-10ntc,2627,144.0,129408.0,322157,5610562,266906.0,360956.0,True
802,15240,55134858-ef13-4e86-bf50-10614b4bba54-6mkc,b2be6cec-12a5-4968-9e5a-4e3c5733658b-10oic,179,144.0,129408.0,337639,5610566,131096.0,360956.0,True
802,2360,2e749734-9f32-4132-9560-394bec1032bb-62ys,8628a26d-8214-47aa-a870-e02d502803d6-1sj4s,68,144.0,129639.0,340973,5610572,280429.0,0.0,True
802,2360,2e749734-9f32-4132-9560-394bec1032bb-62ys,8628a26d-8214-47aa-a870-e02d502803d6-1sj4s,68,144.0,129639.0,340973,5610572,280429.0,0.0,True
802,16153,def4d761-0541-419a-ad41-fbf4645a8c2c,81e522cc-5e54-4167-b1f8-b6efaa797c0a-1sk24,2627,144.0,129408.0,322158,5610562,280429.0,359919.0,True
802,85030,4508a00f-864d-4d24-a0df-d7667c8ee66d-6m6g,90de0a94-e8e7-452d-b940-3ac86eb46a23-h0hg,3291,144.0,129408.0,355689,5610562,136127.0,360833.0,True
802,16153,96c4d85d-9edf-46aa-989b-6ee9b963e25a-10tu0,7e8e54f7-a56f-46c9-acf9-6aaf6290b8c6-1sj20,1057,144.0,129408.0,319523,5610567,136127.0,359921.0,True
802,16153,0a864c61-5235-4cf5-a0cd-7dc4b8317a29-10wm0,88ac7da9-0a8e-4993-9307-5c3c28654067-1sj4s,1057,144.0,129408.0,319523,5610567,280429.0,360956.0,True
802,16153,8446c849-6a32-4fa4-a265-db7cc379c586,59632121-9840-4ee6-b33f-20db11e115df-10nnt,2627,144.0,129408.0,322158,5610562,280429.0,360833.0,True
802,16153,b9e842ad-74ef-4045-8d4e-cd966e27cd29,e5a16622-c242-4e16-80bf-2868a617e1e2-10oa0,1057,144.0,129408.0,319523,5610567,136127.0,360956.0,True
802,2310,9faef3de-7eb8-4a83-83e4-e20e1b20a23e-1sj20,686ee6a3-c438-4356-b464-c9260f8b98dd-10oa0,49,144.0,129408.0,355676,5610728,280429.0,359921.0,True
802,16153,eb23901e-fac8-4ecc-8aa8-fbdb0f2247fc-3pmk,4681ffcd-aecc-4739-9199-192697ae747d-1slg4,2627,144.0,129408.0,322157,5610562,280429.0,360956.0,True
802,16153,244c1950-3177-4794-835b-070d777011ea-6my8,3a56777b-1411-4841-bc39-5b129da86da6-1sjlg,2627,144.0,129408.0,322158,5610567,280429.0,360833.0,True
802,16153,9c076e3e-4cbb-4b8f-8fc8-db87370ea68f-10vas,ba90ae91-dbf9-494f-b42d-b7b15ee0a4c9-1sjr0,2627,144.0,129408.0,322157,5610562,136127.0,359921.0,True
802,16153,8deb23e6-eb8e-443d-8265-cdca639dc8bf-10wgg,4780b430-90b8-4fe0-8b98-5f773accca76-1sj4s,2627,144.0,129408.0,322157,5610562,136127.0,360788.0,True
802,16153,c6e9a245-a9cb-420a-9f5f-c3f50367f655-10wrk,99d8fae2-0d47-431f-a88b-6458d461ae0a-62qg,2627,144.0,129408.0,322158,5610562,280429.0,359921.0,True
802,16153,7e419d48-ee16-4e0a-a15e-563b00e028be-6mes,810b9c8b-2196-46fb-9496-4de2ca4c0e95-1sjd4,2627,144.0,129408.0,322157,5610562,280429.0,360956.0,True
802,82908,88d26ace-eb4e-4da8-9f79-9ca87ae74ede-6m98,a7c75ac3-cfa4-40ca-bcbe-e06fe4725a73-1sjr0,3195,144.0,129639.0,350404,5610567,266906.0,199452.0,True
802,16258,83d9fee2-07ef-4014-bacf-e3572cc2cfa3-10wm0,8ffe12e3-c51d-4705-8c90-86bcc47ebb55-1siwg,2174,144.0,129408.0,317616,5610562,280429.0,360956.0,True
802,16153,5ea09321-6fbd-4e8b-a03f-c52ee1cfae1e,2fa17b50-d730-4fae-b1de-b085b050ba51-10onw,2627,144.0,129408.0,322157,5610562,136127.0,360956.0,True
802,16153,a09cf9c7-2038-459c-a592-07fa5126c5fd-10wrk,a0f77de6-b1bc-4223-b425-4d547c070795-1sj7k,2627,144.0,129408.0,322158,5610567,266906.0,360956.0,True
1287,82008,2d10b4ba-e487-49f7-b56a-29bf816d68e9-10oic,3a8b3b3b-18bf-46b4-9617-f8aaff9438f8-10nw4,3129,144.0,129408.0,348271,5598292,187725.0,360833.0,True
1287,16258,b6217731-6afd-42cc-b2ea-b6a3a262101d-62ys,e133c59f-cbf5-4509-ab2a-48819da1cbdd-3ps4,2148,144.0,129408.0,317624,5598292,136127.0,360788.0,True
1287,82008,1599ad47-51f8-495b-86d8-a45c17922aa8-1sjwk,25dd3ffb-04b4-412f-be10-82077f7bd550-1sjwk,3129,144.0,129408.0,348271,5598292,280429.0,360833.0,True
1287,16258,b6217731-6afd-42cc-b2ea-b6a3a262101d-62ys,e133c59f-cbf5-4509-ab2a-48819da1cbdd-3ps4,2148,144.0,129408.0,317624,5598292,136127.0,360788.0,True
1287,16153,bd739572-dbf0-4ac9-b557-661ccfa6cd04-1sjwk,4e6185d0-cd4f-42cb-aeef-dd8475b534bc-1sjwk,1057,144.0,129408.0,319523,5598292,280429.0,206070.0,True
1287,82008,35e79a46-b8c7-4e63-8eb2-f937902ad2dc-1sk24,852cc148-8a9a-4d1e-a563-85dfefb7bbed-10nns,3129,144.0,129408.0,348271,5598292,280429.0,360788.0,True
1287,16258,c150fce6-282c-487d-a57d-2134ff097e3f-10ol4,be1af0e3-88fa-4514-919e-c0e8b8846bb4-10ol4,2607,144.0,129408.0,326573,5598292,136127.0,359921.0,True
1287,16258,d86687dc-ca39-4fe2-afb8-1ba72075a458-1sjwk,4efb2a68-e35b-4115-8b86-7bb2f7759855-3ps4,2148,144.0,129408.0,317624,5598292,273302.0,359921.0,True
1287,78747,e284b38e-70ba-4571-86ee-89c3593d5707-1siz8,35945486-880b-4c02-861e-7c5d99cf0374-10nw4,2988,144.0,129408.0,338460,5598292,187725.0,360849.0,True
1465,2658,90ce5980-b989-4c7d-b8c2-10291b03361f-3pmk,7fb5cf25-5a23-4124-ac67-518019743982-1siwg,667,144.0,129408.0,317403,5538353,147570.0,206069.0,True
1465,77058,ef96f438-d806-4c44-b530-d52c7731de41-10oqo,dfd70e2e-5fbb-4351-9dbb-d9ffac3046f3-10vlw,2931,144.0,129771.0,335147,5538361,265618.0,199452.0,True
1465,77058,ef96f438-d806-4c44-b530-d52c7731de41-10oqo,5a175833-ca75-4eb9-8d9e-f39d9e1c42b1-10vj4,2931,144.0,129467.0,335162,5538361,265618.0,199625.0,True
1465,2658,af70b9f4-7af7-40e7-b13a-afa0b37394d2-10u2c,95b1930a-7e9c-40e3-b552-1d32a57c6a19-1siwg,39,144.0,129408.0,259397,5538356,136127.0,359921.0,True
1465,2310,c3a7c0c4-9b9a-45b5-94ed-522f0abc0cee-10ol4,8fe3fedb-5af4-497f-a65f-38bfa4e813e1-3qs8,767,144.0,129408.0,215442,5538356,281745.0,360956.0,True
1465,2310,481bdd98-cf63-4a98-80dc-4a83ebbc00af-10tws,3de615cd-ed87-4708-b870-3c9102c1709e-1sito,767,144.0,129408.0,215442,5538353,136127.0,360956.0,True
1465,77058,ef96f438-d806-4c44-b530-d52c7731de41-10oqo,dbfe8744-bdd5-4d6a-ab35-fc7c29b46cac-6mvg,2931,144.0,129467.0,335536,5538361,265618.0,0.0,True
1465,2658,61c9de4b-dc49-4624-b213-1fe52d7fc8ca-3pmk,4788c958-8970-4973-9a82-8c21c3bd6c4d-1sj4s,667,144.0,129408.0,317403,5538353,187725.0,359921.0,True
1465,2310,9d595d92-a11c-4e83-b180-468b188b9000-10nw4,c4e216b9-e77f-476b-8e3f-f5635d593000-h0hg,767,144.0,129408.0,327032,5539966,280429.0,360831.0,True
1465,82030,42b0b6bf-fed8-47b8-841c-d287912a1758-1sjd4,70838f4d-778d-4192-b994-1246c1b26e55-1sjr0,3131,144.0,129408.0,348326,5538353,187725.0,359921.0,True
1465,8358,cc5073c2-1374-4414-8c1a-354ee0a9c959-10w84,f0b5a952-67ce-4a3a-88e2-fb00fed0e7ce-h0k8,1034,144.0,129408.0,219845,5539966,280429.0,360956.0,True
1465,2310,2f53c60f-5b7d-40b1-851d-c972603fddcd-10udg,bd234838-1788-4a04-99e3-ee3bbc16648b-1siwg,49,144.0,129408.0,355676,5538353,280429.0,359921.0,True
1465,82030,9a1e29a5-2de7-4f4c-9226-b26570c7d62f-10w84,2637124e-e3a7-4acb-b945-06e293fd9b8f-10ocs,3131,144.0,129408.0,348326,5538353,136127.0,360833.0,True
1465,2310,2eae80ab-3b8c-41db-b355-f25abe4ee2b1-6m6g,8905b8f7-9cbd-4cf2-aa25-beb45150cc18-10nw4,767,144.0,129408.0,326424,5519667,187725.0,360833.0,True
1465,8357,54eee5bf-0bb8-4dde-ab28-d2c5d173e319-10wj8,bdcbacbc-4434-4cb5-8806-9b4c5742524a-1sj7k,1031,144.0,129408.0,219847,5544166,136127.0,359921.0,True
1465,2310,1c97d3ed-cb41-4ca5-9d7d-21ab6d394646-1sjlg,a00c2c48-01eb-400d-91eb-e1db63725b22-1sjlg,49,144.0,129408.0,323134,5538353,280429.0,359921.0,True
1465,16258,66b1b979-6247-424e-93e7-601a366c6073-10tzk,5b319392-34fc-406d-aa32-d75ef8ee2546-1sj4s,2174,144.0,129408.0,355556,5538353,187725.0,360833.0,True
1465,2310,0d4ac8ea-acc7-42ba-8c28-c911ada71c13-10waw,4d7a66f2-b120-4500-a9cc-b411ce581dc8-1sj7k,767,144.0,129408.0,215442,5538353,136127.0,360833.0,True
1465,2658,a0759831-560e-4870-930a-f5ba718c9958-10ol4,27de3dea-8b49-41ba-acab-ebc5f1c7afd2-10onx,39,144.0,129408.0,207018,5519967,187725.0,360833.0,True
1465,84133,ce564ae2-bb39-492a-8989-2517fe67113c-1sjr0,2db18fbf-d059-432b-bd8a-ec575ea5ee64-6n3s,3253,144.0,0.0,352605,5538353,136127.0,360849.0,True
1465,77058,6f94788d-e74d-4cee-b195-e7ccbfeca603-10tws,f8ca5110-e584-4425-acf3-2a6e74faf5c8-6n10,2931,144.0,196030.0,335147,5538361,265618.0,199414.0,True
1465,82008,2b3695d2-36c3-41a5-8913-8881c6a375a7-h0k8,ef368f76-d727-437d-a433-1666d2dfb440-10oa0,3129,144.0,129408.0,354629,5544166,280429.0,360833.0,True
1465,2310,9e3132d7-0703-4ad0-9587-7914cbe59956-3qs8,4dbbf2a6-a8fd-4f14-892e-be5622f522b1-1sjzc,767,144.0,129408.0,326424,5519667,136127.0,360833.0,True
1465,2310,1c97d3ed-cb41-4ca5-9d7d-21ab6d394646-1sjlg,a00c2c48-01eb-400d-91eb-e1db63725b22-1sjlg,49,144.0,129408.0,323134,5538353,280429.0,359921.0,True
1465,2310,76a2bf45-6ce6-43b2-ae85-15cb82bbdd9c-10vdk,d3fcfb37-e786-4455-b778-6f5dc135a85c-1sk24,767,144.0,129408.0,215442,5539966,136127.0,359921.0,True
1465,7268,6fa3857e-999d-47df-ba0a-a36e00cf8acf,b091aefd-05f7-4647-8f3e-4e0bb293e651-1sjwk,1214,144.0,129408.0,323644,5544166,136127.0,359921.0,True
1465,7268,6fa3857e-999d-47df-ba0a-a36e00cf8acf,b091aefd-05f7-4647-8f3e-4e0bb293e651-1sjwk,1214,144.0,129408.0,323644,5544166,136127.0,359921.0,True
1465,2658,a0759831-560e-4870-930a-f5ba718c9958-10ol4,27de3dea-8b49-41ba-acab-ebc5f1c7afd2-10onx,39,144.0,129408.0,207018,5519967,187725.0,360833.0,True
1465,2310,1bfbb54e-f7b6-471d-a2a4-8bf33ace2dad-1sjzc,b3bcce15-2b62-4e6a-9c05-7f2e07d1ed5b-10oic,767,144.0,129408.0,215442,5538353,268269.0,360833.0,True
1465,77058,fec62f40-44d0-493b-893a-12515b06ee64-6mhk,9250600f-41b2-48ee-856b-276325bbcf53-6n10,2931,144.0,129379.0,335147,5538361,265619.0,0.0,True
1465,77058,ef96f438-d806-4c44-b530-d52c7731de41-10oqo,6f2c269e-76a9-4a94-b52e-299fd513ffa8-10vdl,2931,144.0,129467.0,335146,5538361,265618.0,0.0,True
1465,76339,13d377d6-2c00-4de5-a518-b7afb23c9169-10w5c,d06d3930-3fb0-4be7-b4fa-ffe8849316ab-1sjac,2906,144.0,129408.0,338539,5538353,136127.0,360849.0,True
1465,2310,2f53c60f-5b7d-40b1-851d-c972603fddcd-10udg,bd234838-1788-4a04-99e3-ee3bbc16648b-1siwg,49,144.0,129408.0,355676,5538353,280429.0,359921.0,True
1465,2310,9b711a7e-743d-41b0-a60e-696bb8333db1-6mhk,9b3e54cb-16bd-4973-bb89-93f2ffa20c05-1sjts,767,144.0,129408.0,326424,5519667,136127.0,360833.0,True
1465,77058,fec62f40-44d0-493b-893a-12515b06ee64-6mhk,dc2d7507-ff4d-4f81-b6d2-eea2eb4cc18d-6my8,2931,144.0,129467.0,335147,5538362,265618.0,199452.0,True
1465,2310,a96d81fd-dbef-4c75-9895-4f49f4ad93d6-10w2k,1ea569e7-40d3-4cff-8317-780bf35014bb-1sjzc,767,144.0,129408.0,326424,5519667,187725.0,359921.0,True
1465,2310,c8b050dc-d3af-49a4-b809-62107230acf9-10w84,f77a3d71-9276-462c-8566-21013a32d1a4-10onx,49,144.0,129408.0,323134,5538353,151879.0,360956.0,True
1465,77058,ef96f438-d806-4c44-b530-d52c7731de41-10oqo,9e99f828-c6ba-462a-859f-af81193876e9-6my8,2931,144.0,129639.0,335147,5538361,265618.0,199452.0,True
1465,77058,6f94788d-e74d-4cee-b195-e7ccbfeca603-10tws,4a8329a5-c9ca-46d5-a9ae-6e0dba38e103-6my8,2931,144.0,196030.0,335147,5519666,265618.0,199452.0,True
1465,2658,56eb8781-f092-47b8-ab8d-1467032fdec8,cd5bafc2-ae97-4556-afab-96a0ceb0cf5c-631k,667,144.0,129408.0,317403,5562791,136127.0,360833.0,True
1465,12755,7c6807c7-3a59-4fd7-b294-4598561ed514-3qpg,6b5ca5ca-ae76-4692-beea-b352b07b623b-1slg4,248,144.0,129639.0,195826,5538362,174009.0,199452.0,True
1465,82030,60884dd5-27c0-4d4e-8983-7ab65c16340f,3602bb79-8864-430d-b69f-eee979346e62-1sjlg,3131,144.0,129408.0,348326,5519667,280429.0,359921.0,True
1465,2310,a11bc649-3404-47ba-8741-d4e975f46d02-6mc0,ec234c8f-f378-464a-8468-ca944b6e9636-10ol4,767,144.0,129408.0,326424,5519667,132991.0,360833.0,True
1465,16258,a66a1db4-fa36-41ef-b78e-7f7d5350df97-1sj20,36fae181-4569-4096-a0c8-655ce5828a49-1sk24,2174,144.0,129408.0,355556,5538353,136127.0,360956.0,True
1465,2310,65779fd8-b5b4-4861-a2df-30579f290052-10wgg,0c31b90b-51f8-4fbf-a936-9c585edc67e3-10ofk,767,144.0,129473.0,215442,5538356,136127.0,359536.0,True
1518,16153,c22de1b5-9e0d-46b7-902b-73728e43223a-3pjs,80f3ffe7-e2f8-423e-bc90-1f9f59273be2-10ni8,2627,144.0,129408.0,322158,5618684,280429.0,360956.0,True
1518,16153,52a39a48-8577-4152-9dd5-f1aaca32fd77-6n3s,07e67959-0df5-45fd-8fe3-5dc00aab8de7-1sk7o,2627,144.0,129408.0,322158,5618684,285749.0,359921.0,True
1518,16153,fed38558-4e4f-441c-aa97-5bb948b4d11e-6m6g,2a59bc30-9fe1-411f-9b56-8c9e6f50a3f8-1siz8,2627,144.0,129408.0,322158,5618684,280429.0,360833.0,True
1518,16153,ada9be28-a3a3-4162-9cb8-c0e2d0878b74-6my8,9226df3f-467b-49a7-a28a-125832cd409f-1sjac,2627,144.0,129408.0,322158,5618684,265493.0,360788.0,True
1518,16153,ddb7fe8b-43c3-4424-9458-d3cae529e1b3-62kw,b5629c1a-dd5a-4485-95ac-b9841337f9f2-1sjlg,2627,144.0,129408.0,322158,5618684,136127.0,360833.0,True
1518,16153,633abcd5-3e9e-477b-9ec4-397857d6d97b-3pmk,b93337c0-a989-4c44-91d4-4950667c4b1d-1sjo8,2627,144.0,129408.0,322158,5618684,136127.0,360833.0,True
1518,16153,3a24fd9c-dcb9-42ff-8c20-e84727a429e5-10vlx,a8c790eb-59b1-4c23-bf89-56986e8a8ae8-10ocs,2627,144.0,129408.0,322158,5618684,280429.0,360956.0,True
1518,16153,03382cf0-16fe-4e07-ba9e-1cecc9d6230a-10waw,17c08cd8-3dbf-4e59-96d3-42d7dfd1ef95-1siwg,1057,144.0,129408.0,319523,5618684,187725.0,360833.0,True
1518,2308,42485cb1-a452-4f46-b54c-541837031215-10oqo,e82c7e30-5adc-44fa-9316-a1ba5d7c7a49-10nqk,4,144.0,129639.0,351287,5618672,174009.0,199452.0,True
1518,16153,52a39a48-8577-4152-9dd5-f1aaca32fd77-6n3s,07e67959-0df5-45fd-8fe3-5dc00aab8de7-1sk7o,2627,144.0,129408.0,322158,5618684,285749.0,359921.0,True
1518,16153,74c27132-6784-4df5-a9b6-5a47f890ed12-10u2c,ecf04605-1dab-4eaf-a9a7-6646192217cd-h0k8,2627,144.0,129408.0,322158,5618684,280429.0,359921.0,True
1518,16153,8f0bd5f6-791d-4049-950a-0a529ffd5817-10w5c,d5499147-4ee3-4592-b440-e93e6e12f285-10o78,2627,144.0,129408.0,322158,5618684,280429.0,359921.0,True
1518,16153,fd54e5c4-d143-4aaa-bc30-7374b7552325-10wm0,f1982efd-4e94-4450-8a18-b1f6433e3612-10ocs,2627,144.0,129408.0,322158,5618684,266737.0,360833.0,True
1518,16153,52b36bc0-ce4a-4205-b8a0-b56a209d6a80-1sjzc,78509580-17bd-4e19-9b27-f83460d9a66d-1sito,2627,144.0,129408.0,322158,5618684,273302.0,360956.0,True
1518,16153,fe5ae1f0-2210-438b-a1dd-aad675222667-1sj20,8c8fa2a8-f9b9-4f9f-9dba-2fbca1fc5599-1sjr0,2627,144.0,129408.0,322158,5618684,136127.0,360956.0,True
1518,2658,fae7b2b5-4174-4045-aa80-6bb4979b4d5d-1sito,9831727d-3823-4ef3-b792-f0c495218f33-1sjr0,3,144.0,129408.0,207961,5618672,174009.0,360831.0,True
1518,12755,fc841607-a20f-41f6-97ed-9ccf34a93f86-1sjlg,6ae29f11-6ee4-4b6a-b0ee-c90c95cd5ef9-10ol4,248,144.0,129408.0,195826,5618672,174009.0,360831.0,True
1518,16153,52b36bc0-ce4a-4205-b8a0-b56a209d6a80-1sjzc,78509580-17bd-4e19-9b27-f83460d9a66d-1sito,2627,144.0,129408.0,322158,5618684,273302.0,360956.0,True
1771,2658,4b4b49b8-c2dc-4968-a5d5-79be0c4d65af-10ol4,f64147f5-75a4-48aa-ac85-93763e1f06d0-10ol4,667,144.0,129473.0,308707,5610697,266913.0,359528.0,True
1771,16153,68a33c54-0beb-4aa9-8af7-d2d4fb6e0114-1siwg,b3801d66-0475-432a-9752-c9fcb4eb3354-1siwg,2627,144.0,129408.0,322158,5610697,281745.0,360956.0,True
1771,15336,d53fe34d-4499-41b8-97a9-3af71d2017ed-1sjac,10c88b59-914d-4bdd-9458-a9ae0b3a11b3-1sjac,2117,144.0,129473.0,341817,5610697,133765.0,359536.0,True
1771,16153,fa9c93f4-a1f5-4550-b523-6bf066c96c2f,a3cf5de7-01ed-4d0f-8575-0436b6948b27-1sjio,2627,144.0,129408.0,322158,5610697,266906.0,360956.0,True
1771,16153,e478d5d6-4b4d-4fd9-b0c4-c1e79d17eac5-10u2c,60e0a4f5-6f61-4aa5-b7e3-99bb0144ee7c-1sjwk,2627,144.0,129408.0,322157,5610697,136127.0,359921.0,True
1771,76794,8145a031-5ed3-4880-9ab3-579b141357ac-6mes,2d954c38-31a2-4736-a6c4-f2fd6fbe5a43-1sito,2919,144.0,0.0,339620,5610697,273191.0,0.0,True
1771,16153,99014ed7-b2e7-49b9-a389-f3a8119585b3,4819d781-2451-4500-b5e9-3467d043ec68-1sjts,2627,144.0,129408.0,322158,5610697,282315.0,360956.0,True
1771,16153,4c824b1c-1135-4691-b4ad-56c871499ba7-6n6k,1a71e2a5-b9cf-4eeb-9ea4-cfda72265925-h0k8,2627,144.0,129408.0,322158,5610697,0.0,360788.0,True
1771,77058,fd698190-237e-4f83-b1ff-b90923410bf9-6m3o,f7094fcc-ecc3-4c88-88ca-79b7cfdd6033-10vj4,2931,144.0,129467.0,335146,5610697,265619.0,199414.0,True
1771,2309,42716a01-378c-4ac9-809b-7327da8d5bed-10w5c,1075325d-3379-425c-88bf-0b3e787aea38-10ol4,9,144.0,0.0,206621,5610697,273191.0,0.0,True
1771,16153,5242f08b-6aa6-47d4-b68f-a04906f0ec30-1sjlg,398da355-889e-41ad-b6e7-4ea73a874ef8-10ni8,2627,144.0,129408.0,322158,5610697,136336.0,360833.0,True
1771,16153,d20656e1-1b8a-43e6-82cf-73565b669485,1e9c3437-11a7-42e4-8c85-573953237b2b-10ni8,2627,144.0,129408.0,322158,5610697,266906.0,359919.0,True
1771,16153,9118cc39-228c-4ca3-a1b1-11dffee474ad-10nw4,a9b2881c-b03f-4751-86f7-7b3e784b36fe-1sjac,2627,144.0,129408.0,322158,5610697,266913.0,360833.0,True
1771,16153,dd56fc3a-2beb-49c8-bafc-d8204976a81a,d62abad1-45a1-4f1e-a186-47164a21d5d9-h0hg,2627,144.0,129408.0,322157,5610697,173347.0,359921.0,True
1771,16153,7765ac3c-c8a8-4d3a-8987-cb1d0b5799b3-6n6k,3688de68-e53e-41c7-9a5b-fbf0a213cdb2-1sjfw,2627,144.0,129408.0,322157,5610697,266906.0,206071.0,True
1771,16153,9b9829e9-3ff1-43b6-ac5a-bde4003aafd6-1sjo8,8365c8e5-b6c2-46e6-9904-46c201b00d06-10oa0,2627,144.0,129408.0,322158,5610697,133765.0,360956.0,True
1771,16153,833d2671-85e6-439b-87ad-e2abc1bc00c1-3ppc,7b0c10f1-774b-4cee-900e-f5cf218fb055-h0k8,2627,144.0,129408.0,322157,5610697,156196.0,359919.0,True
1771,13539,c65c7ebe-c9ed-4b1c-b557-9df411b4f17e-10nw4,113fa330-ae1f-4093-8a70-95a34ca7f75a-1slg4,1217,144.0,129408.0,264410,5610697,136127.0,360849.0,True
1771,16153,fa9c93f4-a1f5-4550-b523-6bf066c96c2f,a3cf5de7-01ed-4d0f-8575-0436b6948b27-1sjio,2627,144.0,129408.0,322158,5610697,266906.0,360956.0,True
1771,16153,6b5cedeb-e081-42f4-b9e6-2dfa09b03edc-6n10,61695329-31e8-4650-a8d0-9e1f8c42370d-1sjr0,2627,144.0,129408.0,322157,5610697,156197.0,360956.0,True
1771,16018,7b91b363-7d5c-40c2-af40-42650ed70b2c-1sjac,4475357d-aa02-471e-b5ae-2174e4cacc8d-1sjac,1030,144.0,129473.0,254799,5610697,151405.0,0.0,True
1771,16153,4b0da362-79ca-45c7-9288-0f9893fc4c4b-6my8,42f544f9-f91c-4c74-a9fa-2f96957a3585-631k,2627,144.0,129408.0,322157,5610697,266913.0,360956.0,True
1771,8358,094d71cb-597a-4214-9ce6-02a8a8b3bd9f-10nnt,36329852-c1b6-4468-89d3-5775ae781f6c-10nnt,1034,144.0,129473.0,219844,5610697,266737.0,359536.0,True
1771,16153,d4f8d5c0-4c53-4949-a64f-ded8a8de3305-1sjac,d2dce7b9-65cd-4a55-8eff-3a653d6eea23-1sjac,2627,144.0,129408.0,322158,5611853,284119.0,360956.0,True
1771,16153,811a51ac-9c90-478f-9e7e-6e781796a281-6mvg,ca9fb76b-7ef9-4e98-bf71-e19391e1165f-1sjfw,2627,144.0,129408.0,322158,5610697,151405.0,360956.0,True
1771,2501,4d7cca4a-9a4b-4ad0-b007-c70d6a72fedf-1slg4,1513df64-4fc9-4ce6-9a1c-03b90c1ba13b-3qjw,1135,144.0,129408.0,339657,5610697,147570.0,359921.0,True
1771,16153,38126236-9a9c-4702-9376-dcca1bcafa88-1sk24,941f68e6-eca2-430c-8d1b-3cdf9717b490-1sk7o,2627,144.0,129408.0,322158,5610697,266906.0,359921.0,True
1771,16153,9b9829e9-3ff1-43b6-ac5a-bde4003aafd6-1sjo8,8365c8e5-b6c2-46e6-9904-46c201b00d06-10oa0,2627,144.0,129408.0,322158,5610697,133765.0,360956.0,True
1771,2309,ed200396-12d4-4824-9b9a-74c412848baf-10tzk,99c6f411-0b76-493d-bec4-d57d9d7a593b-10ntc,65,144.0,129408.0,208084,5610697,273191.0,360765.0,True
